FID,CLSFID,ID_Country,ORIG_FID,Lat,Lon
11372,12101,12101 New Zealand,11372,-39.871804777300000,174.855198948000009
11373,12102,12102 New Zealand,11373,-39.906323157000003,174.947390592999994
11374,12103,12103 New Zealand,11374,-39.936979840900001,174.995279989000011
11375,12104,12104 New Zealand,11375,-40.255960968799997,175.223898864000006
11376,12123,12123 New Zealand,11376,-40.161914156800002,176.847238279999999
11377,12112,12112 New Zealand,11377,-41.380784148300002,175.762528940999999
11378,12105,12105 New Zealand,11378,-40.675405701700001,175.144779440999997
11379,12122,12122 New Zealand,11379,-40.524002797000001,176.511526661000005
11380,12137,12137 New Zealand,11380,-39.554468159499997,176.922843930999989
11381,12138,12138 New Zealand,11381,-39.479737593300001,176.906695415000002
11382,12140,12140 New Zealand,11382,-39.758463513999999,177.034769893000004
11383,12095,12095 New Zealand,11383,-39.036532326500001,174.089075944999990
11384,12097,12097 New Zealand,11384,-39.075550083700001,174.005554197000009
11385,12098,12098 New Zealand,11385,-39.499563038600002,173.896856068000005
11386,12099,12099 New Zealand,11386,-39.598014835500003,174.270835873999999
11387,12060,12060 New Zealand,11387,-41.710929955600001,171.760403819999993
11388,12067,12067 New Zealand,11388,-41.288804765599998,173.243403693000005
11389,12068,12068 New Zealand,11389,-42.384710975799997,173.685143479999994
11390,12069,12069 New Zealand,11390,-42.993649421800001,173.221582369000004
11391,12145,12145 New Zealand,11391,-40.805503757200000,173.811881287000006
11392,12048,12048 New Zealand,11392,-44.343083750399998,168.061697396000000
11393,12049,12049 New Zealand,11393,-43.648853506000002,169.475651322999994
11394,12061,12061 New Zealand,11394,-42.478869488299999,171.194904774999998
11395,12062,12062 New Zealand,11395,-42.716267395000003,170.992648171000013
11396,12056,12056 New Zealand,11396,-45.055254942200001,171.091789121999994
11397,12059,12059 New Zealand,11397,-44.117368904800003,171.669081323999990
11398,12063,12063 New Zealand,11398,-43.438888550400002,172.731712340999991
11399,12064,12064 New Zealand,11399,-43.484550476599999,172.743331907999988
11400,12065,12065 New Zealand,11400,-43.563860531700001,172.763510967999991
11401,12066,12066 New Zealand,11401,-43.808334350899997,172.715240477999998
11402,12070,12070 New Zealand,11402,-43.255183058900002,172.757145861999987
11403,12071,12071 New Zealand,11403,-43.397222519600000,172.730873107000008
11404,12046,12046 New Zealand,11404,-46.408457401699998,168.302041255999995
11405,12047,12047 New Zealand,11405,-46.389442441600004,169.849395753000010
11406,12050,12050 New Zealand,11406,-45.961026244300001,170.371409625000013
11407,12051,12051 New Zealand,11407,-45.925119874499998,170.499941460000002
11408,12052,12052 New Zealand,11408,-45.912335381699997,170.620649809000014
11409,12053,12053 New Zealand,11409,-45.685953520299996,170.710311367999992
11410,12054,12054 New Zealand,11410,-45.869874952499998,170.576530456999990
11411,12055,12055 New Zealand,11411,-45.848411908899998,170.673369822000012
11412,12057,12057 New Zealand,11412,-45.144634067699997,170.982452652000006
11413,12058,12058 New Zealand,11413,-45.331517722199997,170.885972374999994
11414,12045,12045 New Zealand,11414,-45.271446226000002,167.194641114000007
11415,12044,12044 New Zealand,11415,-46.227717286900003,166.989887962000012
11416,12072,12072 New Zealand,11416,-45.626789700499998,166.622687485999990
11417,12073,12073 New Zealand,11417,-45.223866579899997,166.985087045999990
11418,12075,12075 New Zealand,11418,-46.924834365800002,167.805872873999988
11419,12074,12074 New Zealand,11419,-50.920616043400003,166.066619481999993
11420,12076,12076 New Zealand,11420,-50.677973818399998,166.076356048999997
11421,12143,12143 New Zealand,11421,-52.467712243900003,169.103488996999999
11422,7957,7957 New Zealand,11422,-43.946725220799998,-176.534359408999990
11423,12106,12106 New Zealand,11423,-40.879998673499998,174.996631430999997
11424,12107,12107 New Zealand,11424,-41.180133392899997,174.730560333999989
11425,9287,9287 Norway,11425,-54.452035043499997,3.413087538340000
11426,9502,9502 Seychelles,11426,-4.691519208510000,55.434122684199998
11427,1287,1287 South Africa,11427,-27.891181931100000,32.588119511800002
11428,1251,1251 South Africa,11428,-29.182836485300001,16.845756520300000
11429,1252,1252 South Africa,11429,-30.151213920400000,17.210655259799999
11430,1253,1253 South Africa,11430,-30.812574954500001,17.547545465799999
11431,1254,1254 South Africa,11431,-31.513305908400000,18.041473660000001
11432,1282,1282 South Africa,11432,-29.237694406500001,31.484158662799999
11433,1283,1283 South Africa,11433,-29.644374337700000,31.139604120100000
11434,1284,1284 South Africa,11434,-29.967724089200001,30.987208306100001
11435,1280,1280 South Africa,11435,-31.356818285900001,29.935609030799998
11436,1281,1281 South Africa,11436,-30.639721643400001,30.525044616700001
11437,1285,1285 South Africa,11437,-30.146027113399999,30.835109944599999
11438,1286,1286 South Africa,11438,-30.174166666100000,30.823224071799999
11439,1269,1269 South Africa,11439,-33.996715262099997,23.512808938399999
11440,1270,1270 South Africa,11440,-34.117297880000002,24.404238985799999
11441,1271,1271 South Africa,11441,-33.903254535800002,25.615814715399999
11442,1272,1272 South Africa,11442,-33.732224494199997,26.169396814300001
11443,1273,1273 South Africa,11443,-33.762813557199998,26.495344163700000
11444,1274,1274 South Africa,11444,-33.668775143399998,26.704643317599999
11445,1275,1275 South Africa,11445,-33.465415748300003,27.196093751199999
11446,1276,1276 South Africa,11446,-33.259044635899997,27.532001497700001
11447,1277,1277 South Africa,11447,-33.151846632300000,27.685119546999999
11448,1278,1278 South Africa,11448,-32.769585774799999,28.225417079800000
11449,1279,1279 South Africa,11449,-32.013988362100001,29.140626840800000
11450,1255,1255 South Africa,11450,-32.097538617700003,18.301766883300001
11451,1256,1256 South Africa,11451,-32.481870185699997,18.334225550999999
11452,1257,1257 South Africa,11452,-33.132113412700001,18.096531589700000
11453,1258,1258 South Africa,11453,-33.661331443500004,18.414660563399998
11454,1259,1259 South Africa,11454,-33.864137626300000,18.456176733200000
11455,1260,1260 South Africa,11455,-34.014593392499997,18.323018211899999
11456,1261,1261 South Africa,11456,-34.228831966100003,18.371728465099999
11457,1262,1262 South Africa,11457,-34.073634439199999,18.604245297799999
11458,1263,1263 South Africa,11458,-34.125631022100002,18.835917233699998
11459,1264,1264 South Africa,11459,-34.347323183100002,18.965798174900002
11460,1265,1265 South Africa,11460,-34.669483552700001,19.505872427900002
11461,1266,1266 South Africa,11461,-34.455582872699999,20.781224672699999
11462,1267,1267 South Africa,11462,-34.135559071400003,22.116943358400000
11463,1268,1268 South Africa,11463,-34.084860233400001,23.084498725400000
11464,9503,9503 South Africa,11464,-46.959054616400003,37.736029960400003
11465,1356,"1356 Tanzania, United Rep",11465,-4.865695455740000,39.167289739399997
11466,1357,"1357 Tanzania, United Rep",11466,-5.020833233050000,39.129068380200003
11467,1355,"1355 Tanzania, United Rep",11467,-6.007304091420000,38.783499582600001
11468,1358,"1358 Tanzania, United Rep",11468,-5.125213548210000,39.108188402800003
11469,1359,"1359 Tanzania, United Rep",11469,-5.582474799970000,38.944753520100001
11470,9344,"9344 Tanzania, United Rep",11470,-5.049722173940000,39.838882452100002
11471,9343,"9343 Tanzania, United Rep",11471,-5.302102152450000,39.681086773499999
11472,9345,"9345 Tanzania, United Rep",11472,-5.322434731760000,39.826505450200003
11473,9331,"9331 Tanzania, United Rep",11473,-6.052588231620000,39.206041230300002
11474,9335,"9335 Tanzania, United Rep",11474,-5.947700838450000,39.187232513300003
11475,9336,"9336 Tanzania, United Rep",11475,-5.824706311100000,39.259639266599997
11476,9337,"9337 Tanzania, United Rep",11476,-5.989547218090000,39.380517240400003
11477,9340,"9340 Tanzania, United Rep",11477,-6.206069284540000,39.475974088500003
11478,9334,"9334 Tanzania, United Rep",11478,-6.274966658320000,39.231045066400000
11479,9338,"9338 Tanzania, United Rep",11479,-6.255833855740000,39.286526376499999
11480,9339,"9339 Tanzania, United Rep",11480,-6.351784842170000,39.415111311799997
11481,9332,"9332 Tanzania, United Rep",11481,-6.107018749750000,39.211664774600003
11482,9333,"9333 Tanzania, United Rep",11482,-6.167913745600000,39.192885370299997
11483,1348,"1348 Tanzania, United Rep",11483,-6.997154942500000,39.547638087599999
11484,1350,"1350 Tanzania, United Rep",11484,-6.599195430190000,39.161057701399997
11485,1351,"1351 Tanzania, United Rep",11485,-6.832030081090000,39.346644777999998
11486,1345,"1345 Tanzania, United Rep",11486,-8.409419302120000,39.311256611200001
11487,1346,"1346 Tanzania, United Rep",11487,-8.287887176130001,39.316157730900002
11488,1347,"1347 Tanzania, United Rep",11488,-7.887458998530000,39.446223594899998
11489,1349,"1349 Tanzania, United Rep",11489,-7.241814849190000,39.407063942500002
11490,1352,"1352 Tanzania, United Rep",11490,-6.531441581470000,39.100315488000000
11491,1353,"1353 Tanzania, United Rep",11491,-6.584741571560000,39.154251104399997
11492,1354,"1354 Tanzania, United Rep",11492,-6.277550883990000,38.843673662500002
11493,9365,"9365 Tanzania, United Rep",11493,-7.823842808820000,39.755019048199998
11494,1340,"1340 Tanzania, United Rep",11494,-9.857002492050000,39.804625615699997
11495,1341,"1341 Tanzania, United Rep",11495,-9.611528852770000,39.716802603300003
11496,1342,"1342 Tanzania, United Rep",11496,-9.461285570439999,39.675691610900003
11497,1343,"1343 Tanzania, United Rep",11497,-9.092164349560001,39.572588505799999
11498,1344,"1344 Tanzania, United Rep",11498,-8.764045833450000,39.401690909000003
11499,1338,"1338 Tanzania, United Rep",11499,-10.146960179200001,40.063453699500002
11500,1339,"1339 Tanzania, United Rep",11500,-10.119701442100000,39.968936313599997
11501,1336,"1336 Tanzania, United Rep",11501,-10.317907039500000,40.347115806100000
11502,1337,"1337 Tanzania, United Rep",11502,-10.266105428199999,40.167570290999997
11503,9115,9115 United Kingdom,11503,-15.992862682800000,-5.712975513510000
11504,4547,4547 Argentina,11504,-34.096116231600000,-58.382661136999999
11505,4548,4548 Argentina,11505,-33.261947620500003,-58.426673903999998
11506,4549,4549 Argentina,11506,-32.482190947399999,-58.219556244099998
11507,4542,4542 Argentina,11507,-34.661777552300002,-58.320080313100000
11508,4543,4543 Argentina,11508,-34.575833013199997,-58.406369379600001
11509,4546,4546 Argentina,11509,-34.477904769799999,-58.478125774699997
11510,4382,4382 Argentina,11510,-43.459308612699999,-65.132370014000003
11511,4412,4412 Argentina,11511,-41.129310596400003,-63.874935167799997
11512,4466,4466 Argentina,11512,-41.060832965700001,-62.810680407500001
11513,4533,4533 Argentina,11513,-34.744448736400003,-58.170898270099997
11514,4534,4534 Argentina,11514,-34.844934331300003,-57.871147556399997
11515,4535,4535 Argentina,11515,-35.218276431200003,-57.277486001200003
11516,4544,4544 Argentina,11516,-34.245414702100000,-58.420853512100003
11517,4545,4545 Argentina,11517,-34.354718668700002,-58.496676965200002
11518,4467,4467 Argentina,11518,-39.836875904000003,-62.117088335399998
11519,4468,4468 Argentina,11519,-38.964677548300003,-60.772112913000001
11520,4473,4473 Argentina,11520,-38.791085774599999,-59.611061029600002
11521,8423,8423 Argentina,11521,-39.198330576499998,-61.994683998299998
11522,4491,4491 Argentina,11522,-38.559688030399997,-58.597554934599998
11523,4492,4492 Argentina,11523,-38.346347798499998,-57.958166712699999
11524,4493,4493 Argentina,11524,-38.150000858699997,-57.594110155999999
11525,4494,4494 Argentina,11525,-37.749791133499997,-57.406178492300000
11526,4495,4495 Argentina,11526,-37.558209994099997,-57.182720179900002
11527,4496,4496 Argentina,11527,-37.342772724100001,-57.007299203499997
11528,4518,4518 Argentina,11528,-36.351591643299997,-56.970855045800000
11529,4380,4380 Argentina,11529,-46.105357730800002,-67.619452876799997
11530,4381,4381 Argentina,11530,-45.473184807700001,-67.140652897999999
11531,4349,4349 Argentina,11531,-49.978614795500000,-68.506393455500003
11532,4374,4374 Argentina,11532,-48.969135459000000,-67.492166023899998
11533,4375,4375 Argentina,11533,-48.687867994900003,-67.139810908900003
11534,4376,4376 Argentina,11534,-48.405039594500003,-66.524829322000002
11535,4377,4377 Argentina,11535,-47.830689077899997,-66.196376301599997
11536,4378,4378 Argentina,11536,-46.779384888199999,-67.072017778299994
11537,4379,4379 Argentina,11537,-46.439914618200000,-67.520018476299995
11538,4332,4332 Argentina,11538,-52.258746916500002,-68.428324802899994
11539,4333,4333 Argentina,11539,-51.567779529399999,-69.054451012900003
11540,4346,4346 Argentina,11540,-50.888861912700001,-69.151250623799996
11541,4347,4347 Argentina,11541,-50.554011372399998,-69.086144321800006
11542,4348,4348 Argentina,11542,-50.303467909600002,-68.812625123499998
11543,8563,8563 Argentina,11543,-54.845488260300002,-68.596862836900002
11544,8565,8565 Argentina,11544,-54.920628636600000,-66.937191017600000
11545,8569,8569 Argentina,11545,-52.850177443800000,-68.400008201899993
11546,8566,8566 Argentina,11546,-54.492090910100003,-66.360285983099999
11547,8567,8567 Argentina,11547,-53.932965244000002,-67.537143650100006
11548,8570,8570 Argentina,11548,-53.139728534600003,-68.552993800400003
11549,8571,8571 Argentina,11549,-53.298459763799997,-68.390401921099993
11550,8572,8572 Argentina,11550,-53.639920917799998,-67.918767250900004
11551,8817,8817 Argentina,11551,-54.801313982400004,-64.282050290399994
11552,4879,4879 Brazil,11552,2.396437013890000,-50.754172380800000
11553,4880,4880 Brazil,11553,0.172717759128000,-50.843992335899998
11554,8199,8199 Brazil,11554,2.126849614340000,-50.453410462199997
11555,8200,8200 Brazil,11555,1.965596821830000,-50.471574656700000
11556,8207,8207 Brazil,11556,0.884964608663000,-50.134106973700000
11557,8210,8210 Brazil,11557,0.961708331995000,-49.975942316699999
11558,4881,4881 Brazil,11558,-0.090188694878700,-51.155846151900001
11559,4882,4882 Brazil,11559,-0.613424921454000,-51.584730325099997
11560,4883,4883 Brazil,11560,-1.276691151090000,-51.919315433700000
11561,8205,8205 Brazil,11561,-0.023614988722200,-50.805327765199998
11562,8214,8214 Brazil,11562,0.398630851327000,-50.454665431700001
11563,8216,8216 Brazil,11563,0.050907494925200,-50.609995718299999
11564,8217,8217 Brazil,11564,0.445233267604000,-50.117459402400002
11565,8221,8221 Brazil,11565,0.001388601632570,-50.078613283800003
11566,8222,8222 Brazil,11566,-0.134828610077000,-49.608270614699997
11567,4884,4884 Brazil,11567,-1.824694434520000,-51.014456226800000
11568,8201,8201 Brazil,11568,-1.418719857370000,-52.325689174099999
11569,8202,8202 Brazil,11569,-1.586995199470000,-52.052188941899999
11570,8203,8203 Brazil,11570,-0.292415520348000,-51.284815682199998
11571,8204,8204 Brazil,11571,-1.029444453330000,-51.654308321499997
11572,8206,8206 Brazil,11572,-0.410794707729000,-51.054042006499998
11573,8208,8208 Brazil,11573,-0.436438997496000,-51.010950927099998
11574,8209,8209 Brazil,11574,-0.193460220402000,-50.755052433400003
11575,8211,8211 Brazil,11575,-0.287215622647000,-50.831705536999998
11576,8212,8212 Brazil,11576,-0.518919621059000,-50.850348103400002
11577,8213,8213 Brazil,11577,-1.050178818110000,-51.274036064000001
11578,8215,8215 Brazil,11578,-0.773050567739000,-50.965800986500000
11579,8218,8218 Brazil,11579,-1.005868802640000,-51.034007919399997
11580,8219,8219 Brazil,11580,-0.763782339552000,-50.939313627300002
11581,8223,8223 Brazil,11581,-1.856152292690000,-50.967322644299998
11582,8226,8226 Brazil,11582,-1.627083416790000,-49.513198856000002
11583,4885,4885 Brazil,11583,-0.946829285373000,-48.293175030999997
11584,4886,4886 Brazil,11584,-1.059170837980000,-48.300418857399997
11585,4887,4887 Brazil,11585,-1.134958373140000,-48.274599530400003
11586,4888,4888 Brazil,11586,-1.199410970720000,-48.295049671100003
11587,4889,4889 Brazil,11587,-1.254385824690000,-48.315881732900003
11588,4890,4890 Brazil,11588,-1.315902138270000,-48.354899737499998
11589,4891,4891 Brazil,11589,-1.371442703860000,-48.492518125200000
11590,4892,4892 Brazil,11590,-1.453732298820000,-48.366408748100000
11591,4893,4893 Brazil,11591,-1.480024049130000,-48.259219317199999
11592,4894,4894 Brazil,11592,-1.497461795150000,-48.354129159199999
11593,4895,4895 Brazil,11593,-1.498806829460000,-48.394485001900001
11594,4896,4896 Brazil,11594,-1.502230759080000,-48.415309909800001
11595,4897,4897 Brazil,11595,-1.523064132140000,-48.427997592899999
11596,4898,4898 Brazil,11596,-1.853194351680000,-49.002506259900002
11597,4899,4899 Brazil,11597,-0.737454676912000,-47.673345034299999
11598,4900,4900 Brazil,11598,-0.950656173702000,-46.578349153799998
11599,4901,4901 Brazil,11599,-1.210276896530000,-46.066883091599998
11600,8229,8229 Brazil,11600,-1.776237576080000,-49.114591945599997
11601,8230,8230 Brazil,11601,-1.703487134370000,-48.924727073100001
11602,8231,8231 Brazil,11602,-1.218012686300000,-48.361389163900000
11603,8232,8232 Brazil,11603,-1.115511323840000,-48.438730200800002
11604,8233,8233 Brazil,11604,-1.096786186480000,-48.319258390300000
11605,8234,8234 Brazil,11605,-1.145791731690000,-48.312998342500002
11606,8235,8235 Brazil,11606,-1.186859611950000,-48.318481326099999
11607,8236,8236 Brazil,11607,-1.206765766660000,-48.334768298999997
11608,8237,8237 Brazil,11608,-1.213948995300000,-48.341716267800003
11609,8242,8242 Brazil,11609,-0.925347767434000,-46.524471044300000
11610,4902,4902 Brazil,11610,-1.742158340790000,-45.311393178599999
11611,8248,8248 Brazil,11611,-1.241564011780000,-45.664128534900001
11612,8280,8280 Brazil,11612,-1.363029608140000,-44.925902448300000
11613,4903,4903 Brazil,11613,-2.770833247290000,-44.393081670699999
11614,4904,4904 Brazil,11614,-2.687538866030000,-44.382590095700003
11615,4905,4905 Brazil,11615,-2.623004906810000,-44.375226980100003
11616,4906,4906 Brazil,11616,-2.502969832940000,-44.318349815600001
11617,4907,4907 Brazil,11617,-2.427833707280000,-44.127105182100003
11618,4908,4908 Brazil,11618,-2.591767101460000,-44.075284434899999
11619,4909,4909 Brazil,11619,-2.713670477140000,-44.233353128799997
11620,4910,4910 Brazil,11620,-2.767165622880000,-44.317816433300003
11621,4911,4911 Brazil,11621,-2.832895651540000,-44.307769115600003
11622,4912,4912 Brazil,11622,-2.781981136540000,-44.260228540100002
11623,4913,4913 Brazil,11623,-2.569722407330000,-43.873062139500000
11624,4914,4914 Brazil,11624,-2.511229508800000,-42.876749264200001
11625,4915,4915 Brazil,11625,-2.807676516770000,-42.095796001099998
11626,4916,4916 Brazil,11626,-2.821064713790000,-41.714552091800002
11627,8287,8287 Brazil,11627,-1.655511116380000,-44.710495077200001
11628,8307,8307 Brazil,11628,-2.897824014220000,-44.565624241899997
11629,4917,4917 Brazil,11629,-2.910475038280000,-41.540346518200003
11630,4918,4918 Brazil,11630,-2.924573319600000,-41.350543552700003
11631,4919,4919 Brazil,11631,-2.875628283460000,-41.029024205299997
11632,4920,4920 Brazil,11632,-3.070066819610000,-39.624587828099997
11633,4921,4921 Brazil,11633,-3.738216732760000,-38.485338631700003
11634,4922,4922 Brazil,11634,-4.033602982800000,-38.196375724600003
11635,4923,4923 Brazil,11635,-4.456714314430000,-37.754927506500003
11636,4924,4924 Brazil,11636,-4.694054321350000,-37.337357648999998
11637,4925,4925 Brazil,11637,-5.106050547080000,-36.232608265200000
11638,4926,4926 Brazil,11638,-5.729163536290000,-35.194924278000002
11639,4927,4927 Brazil,11639,-5.833333242680000,-35.173072824099997
11640,4928,4928 Brazil,11640,-5.939597394330000,-35.145087637800003
11641,4929,4929 Brazil,11641,-6.229058458160000,-35.047844577900001
11642,4930,4930 Brazil,11642,-6.737412387340000,-34.936038331699997
11643,4931,4931 Brazil,11643,-6.998096717910000,-34.867509633099999
11644,4932,4932 Brazil,11644,-7.057718954870000,-34.890270171600001
11645,4933,4933 Brazil,11645,-7.087599691130000,-34.872007218299998
11646,4934,4934 Brazil,11646,-7.010073330730000,-34.842708525100001
11647,4935,4935 Brazil,11647,-7.143260677670000,-34.810360637000002
11648,4936,4936 Brazil,11648,-7.399582447660000,-34.802703155200000
11649,4937,4937 Brazil,11649,-7.693250054310000,-34.844357773500001
11650,4942,4942 Brazil,11650,-8.642772243400000,-35.054041206699999
11651,4943,4943 Brazil,11651,-9.209894569670000,-35.316075433800002
11652,4938,4938 Brazil,11652,-7.842487321270000,-34.841017715299998
11653,4939,4939 Brazil,11653,-7.968720297240000,-34.822374342099998
11654,4940,4940 Brazil,11654,-8.160975883040001,-34.893176240400003
11655,4941,4941 Brazil,11655,-8.312951116420001,-34.933699859199997
11656,4955,4955 Brazil,11656,-11.280653025199999,-37.316641546000000
11657,4956,4956 Brazil,11657,-11.704453755999999,-37.498584951600002
11658,4957,4957 Brazil,11658,-12.398850561800000,-37.901427486400003
11659,4958,4958 Brazil,11659,-12.968007764899999,-38.367085826199997
11660,4959,4959 Brazil,11660,-12.774670111900001,-38.495988857000000
11661,4960,4960 Brazil,11661,-12.753836619599999,-38.500906001700002
11662,4961,4961 Brazil,11662,-12.726158118400001,-38.521490989299998
11663,4962,4962 Brazil,11663,-12.722908390300001,-38.585474685900003
11664,4963,4963 Brazil,11664,-13.380001055899999,-38.956672679699999
11665,4964,4964 Brazil,11665,-14.814633739800000,-39.045617468200000
11666,8440,8440 Brazil,11666,-13.004007381899999,-38.713132191200003
11667,8441,8441 Brazil,11667,-12.912380922900001,-38.621116047699999
11668,8442,8442 Brazil,11668,-13.045879366499999,-38.668283469599999
11669,8447,8447 Brazil,11669,-13.495888382500000,-38.975143295800002
11670,4965,4965 Brazil,11670,-15.773393634100000,-38.896846191900003
11671,4966,4966 Brazil,11671,-17.320048378399999,-39.214111306400000
11672,4967,4967 Brazil,11672,-18.621266916800000,-39.738697284899999
11673,4946,4946 Brazil,11673,-10.118735537199999,-36.091560717699998
11674,4947,4947 Brazil,11674,-10.522479569400000,-36.481267168999999
11675,4948,4948 Brazil,11675,-10.700605446200001,-36.800628430800003
11676,4949,4949 Brazil,11676,-10.929435640900000,-37.017973737100000
11677,4950,4950 Brazil,11677,-10.827397399300001,-37.090506421100002
11678,4951,4951 Brazil,11678,-10.836974608700000,-37.045145045500000
11679,4952,4952 Brazil,11679,-10.845003959900000,-37.040533383400003
11680,4953,4953 Brazil,11680,-10.862133490900000,-37.045091639699997
11681,4954,4954 Brazil,11681,-10.997270362400000,-37.091520829200000
11682,4969,4969 Brazil,11682,-19.714918319100001,-39.965255150200001
11683,4968,4968 Brazil,11683,-19.184925544300000,-39.705759631299998
11684,4970,4970 Brazil,11684,-20.156086242600001,-40.179056302600003
11685,4971,4971 Brazil,11685,-20.258105401500000,-40.273345969899999
11686,4972,4972 Brazil,11686,-20.235667442899999,-40.342907247100001
11687,4973,4973 Brazil,11687,-20.404442819000000,-40.308178897300003
11688,4974,4974 Brazil,11688,-20.828372079299999,-40.692912585099997
11689,4975,4975 Brazil,11689,-21.360465011999999,-40.974030075599998
11690,4687,4687 Brazil,11690,-23.591332534199999,-45.279764962800002
11691,4697,4697 Brazil,11691,-23.048299776800000,-44.236705794099997
11692,4698,4698 Brazil,11692,-22.912177073199999,-43.812500014100003
11693,4699,4699 Brazil,11693,-22.969743607100000,-43.693184512199998
11694,4700,4700 Brazil,11694,-23.044013707000001,-43.699535273700000
11695,4701,4701 Brazil,11695,-23.069338812100000,-43.857644313800002
11696,4702,4702 Brazil,11696,-23.051204668699999,-43.687500014199998
11697,4703,4703 Brazil,11697,-23.011112200399999,-43.390281691500000
11698,4704,4704 Brazil,11698,-22.684653292000000,-43.118499729000000
11699,4705,4705 Brazil,11699,-22.819691902999999,-43.082384905200001
11700,4706,4706 Brazil,11700,-22.948405596400001,-42.648121398500002
11701,4707,4707 Brazil,11701,-22.947943784000000,-42.208383829900001
11702,4708,4708 Brazil,11702,-22.705696092899998,-41.990142836700002
11703,4976,4976 Brazil,11703,-22.182433723999999,-41.387218932700002
11704,8527,8527 Brazil,11704,-23.186380437400000,-44.256565764000001
11705,4661,4661 Brazil,11705,-26.137295160699999,-48.759701772500001
11706,4664,4664 Brazil,11706,-25.628659548100000,-48.431821628700000
11707,4629,4629 Brazil,11707,-29.400936239300002,-49.776287923300004
11708,4630,4630 Brazil,11708,-29.241604665099999,-49.644682498199998
11709,4631,4631 Brazil,11709,-28.851018212100001,-49.242372499100000
11710,4632,4632 Brazil,11710,-27.436364354100000,-48.640447671099999
11711,4633,4633 Brazil,11711,-27.593369471199999,-48.608719185399998
11712,4634,4634 Brazil,11712,-27.744356322600002,-48.624358227599998
11713,4635,4635 Brazil,11713,-27.844966409000001,-48.570219834299998
11714,4636,4636 Brazil,11714,-28.266732548899999,-48.669477672399999
11715,4655,4655 Brazil,11715,-26.790030724899999,-48.629792375100003
11716,4656,4656 Brazil,11716,-26.916670280000002,-48.626609061499998
11717,4657,4657 Brazil,11717,-26.979166972300000,-48.622203841699999
11718,4658,4658 Brazil,11718,-27.041666972300000,-48.617797866399997
11719,4659,4659 Brazil,11719,-27.209200533000001,-48.561916393399997
11720,4660,4660 Brazil,11720,-26.652943214600000,-48.683577130400003
11721,4662,4662 Brazil,11721,-26.251811791100000,-48.764604673599997
11722,4663,4663 Brazil,11722,-26.412835920399999,-48.627447038200003
11723,8450,8450 Brazil,11723,-26.320488967599999,-48.546594799200001
11724,8471,8471 Brazil,11724,-27.630836474500001,-48.448333755400000
11725,4615,4615 Brazil,11725,-30.899169909699999,-50.926391617599997
11726,4596,4596 Brazil,11726,-33.701357887100002,-53.302683064500002
11727,4597,4597 Brazil,11727,-33.495933359299997,-53.041174860900000
11728,4601,4601 Brazil,11728,-32.883279932400001,-52.504553551800001
11729,4616,4616 Brazil,11729,-30.255752551400001,-51.047801987100001
11730,4617,4617 Brazil,11730,-30.180763584000001,-51.203676223400002
11731,4618,4618 Brazil,11731,-30.039196377300001,-51.282548535399997
11732,4619,4619 Brazil,11732,-31.249919280600000,-51.741254522200002
11733,4671,4671 Brazil,11733,-25.079937581100001,-47.956229890400003
11734,4672,4672 Brazil,11734,-24.652605033499999,-47.375367462900002
11735,4673,4673 Brazil,11735,-24.200600928600000,-46.801642181100000
11736,4674,4674 Brazil,11736,-24.059163307700000,-46.522621866400002
11737,4675,4675 Brazil,11737,-23.959180085300002,-46.426836780999999
11738,4676,4676 Brazil,11738,-23.893029265599999,-46.344288722899996
11739,4677,4677 Brazil,11739,-23.970555769000001,-46.280333386999999
11740,4678,4678 Brazil,11740,-23.998794543399999,-46.294773115799998
11741,4679,4679 Brazil,11741,-23.982565261700000,-46.186569992899997
11742,4680,4680 Brazil,11742,-23.870799933400001,-46.130161332299998
11743,4681,4681 Brazil,11743,-23.883867030800001,-46.155354140999997
11744,4682,4682 Brazil,11744,-23.906728823600002,-46.177078173300004
11745,4683,4683 Brazil,11745,-23.917882906999999,-46.207754149099998
11746,4684,4684 Brazil,11746,-23.899098383999998,-46.194854750300003
