Lat,Lon,Dataset
4.867,-52.317,Shared by both datasets
5.5,-53.167,Shared by both datasets
5.425,-52.917,Shared by both datasets
5.366,-52.852,This study only
5.363,-52.853,This study only
5.444,-52.996,This study only
5.36,-52.852,This study only
5.356,-52.852,This study only
5.444,-52.993,This study only
5.441,-52.993,This study only
5.38,-52.908,This study only
9.556,138.18,This study only
22.256,89.63,This study only
-7.713,108.958,This study only
-7.724,108.97,This study only
1.75,124.736,This study only
1.695,124.959,This study only
1.738,124.755,This study only
1.567,124.804,This study only
7.352,134.539,This study only
9.515,138.149,This study only
1.296,124.507,This study only
1.372,124.551,This study only
22.319,89.629,This study only
-2.737,111.738,This study only
5.349,162.963,This study only
5.282,162.964,This study only
5.326,162.945,This study only
5.283,162.911,This study only
9.553,138.1,This study only
9.543,138.091,This study only
9.588,138.127,This study only
-2.849,111.739,This study only
-2.784,111.699,This study only
-2.856,111.732,This study only
-2.741,111.714,This study only
-15.612,46.875,This study only
-15.461,47.196,This study only
-15.501,47.072,This study only
-15.589,46.924,This study only
-15.604,47.043,This study only
-4.553,122.011,This study only
-4.553,122.011,This study only
8.65,105.065,This study only
8.672,105.074,This study only
8.669,105.072,This study only
8.597,104.964,This study only
8.589,104.928,This study only
8.7,105.072,This study only
10.478,106.803,This study only
10.483,106.803,This study only
10.48,106.801,This study only
10.48,106.789,This study only
10.479,106.789,This study only
10.478,106.789,This study only
10.487,106.794,This study only
11.608,124.995,This study only
20.653,106.701,This study only
20.653,106.701,This study only
20.653,106.701,This study only
20.653,106.701,This study only
20.653,106.701,This study only
20.653,106.701,This study only
20.653,106.701,This study only
20.653,106.701,This study only
20.653,106.701,This study only
20.653,106.701,This study only
20.653,106.701,This study only
20.653,106.701,This study only
20.653,106.701,This study only
20.653,106.701,This study only
20.653,106.701,This study only
20.653,106.701,This study only
20.653,106.701,This study only
20.653,106.701,This study only
-36.314,174.76,This study only
-36.811,174.776,This study only
-36.937,175.787,This study only
-37.202,175.861,This study only
-37.013,175.847,This study only
4.845,100.599,This study only
4.844,100.584,This study only
8.606,104.723,This study only
8.606,104.723,This study only
8.606,104.723,This study only
8.606,104.723,This study only
8.606,104.723,This study only
8.606,104.723,This study only
8.606,104.723,This study only
8.606,104.723,This study only
8.606,104.723,This study only
8.606,104.723,This study only
8.606,104.723,This study only
8.606,104.723,This study only
8.606,104.723,This study only
8.606,104.723,This study only
8.606,104.723,This study only
8.606,104.723,This study only
8.606,104.723,This study only
8.606,104.723,This study only
8.606,104.723,This study only
22.437,89.585,This study only
22.441,89.549,This study only
22.441,89.549,This study only
22.429,89.591,This study only
22.429,89.591,This study only
22.437,89.585,This study only
10.144,124.156,This study only
10.144,124.156,This study only
10.144,124.156,This study only
10.144,124.156,This study only
5.867,102.508,This study only
3.667,100.967,This study only
-0.505,117.559,This study only
-0.515,117.501,This study only
-0.733,117.531,This study only
-0.732,117.573,This study only
-0.351,117.503,This study only
-0.351,117.52,This study only
-0.389,117.533,This study only
-0.808,117.508,This study only
-0.813,117.525,This study only
-0.764,117.615,This study only
27.581,-82.564,This study only
27.846,-82.601,This study only
27.628,-82.715,This study only
27.599,-82.551,This study only
27.743,-82.468,This study only
27.743,-82.688,This study only
4.11,-77.251,This study only
3.836,-77.258,This study only
3.842,-77.206,This study only
3.028,101.327,This study only
2.944,101.379,This study only
3.026,101.264,This study only
21.574,109.752,This study only
21.566,109.755,This study only
21.549,109.766,This study only
21.538,109.774,This study only
28.709,-80.738,This study only
-7.683,108.917,This study only
-7.683,108.917,This study only
25.907,-81.669,This study only
25.932,-81.673,This study only
25.932,-81.673,This study only
25.932,-81.673,This study only
4.933,115.233,This study only
-4.419,39.511,This study only
-4.419,39.511,This study only
-4.419,39.511,This study only
-4.419,39.511,This study only
15.181,-92.786,This study only
15.205,-92.811,This study only
15.228,-92.837,This study only
15.226,-92.871,This study only
15.222,-92.881,This study only
15.246,-92.918,This study only
15.211,-92.861,This study only
-6.087,106.72,This study only
-6.07,106.738,This study only
-6.101,106.748,This study only
-6.104,106.76,This study only
-5.939,106.99,This study only
19.95,106.002,This study only
19.95,106.001,This study only
19.952,106.0,This study only
19.953,105.999,This study only
19.957,106.001,This study only
19.884,-71.642,This study only
19.882,-71.647,This study only
19.876,-71.651,This study only
19.693,-71.712,This study only
19.691,-71.716,This study only
19.708,-71.723,This study only
19.724,-71.725,This study only
19.701,-71.72,This study only
19.701,-71.709,This study only
24.632,53.052,This study only
24.628,53.054,This study only
24.281,53.314,This study only
24.45,54.41,This study only
24.453,54.441,This study only
24.503,54.533,This study only
24.519,54.47,This study only
24.656,54.673,This study only
25.191,55.327,This study only
25.435,55.478,This study only
25.533,55.593,This study only
25.562,55.605,This study only
25.773,55.947,This study only
25.898,56.04,This study only
25.017,56.356,This study only
25.017,56.356,This study only
25.017,56.356,This study only
25.01,56.36,This study only
24.201,53.802,This study only
24.203,53.801,This study only
24.204,53.8,This study only
24.213,53.799,This study only
24.507,54.526,This study only
24.484,54.534,This study only
24.486,54.54,This study only
18.606,-92.684,This study only
18.652,-92.458,This study only
18.648,-92.475,This study only
18.594,-92.468,This study only
18.492,-93.429,This study only
18.567,-92.432,This study only
18.595,-92.448,This study only
-25.917,32.638,This study only
-18.836,36.276,This study only
-18.836,36.276,This study only
-18.836,36.276,This study only
-18.836,36.276,This study only
-18.836,36.276,This study only
13.428,-87.611,This study only
13.367,-87.471,This study only
13.114,-87.184,This study only
13.368,-87.476,This study only
15.874,-87.641,This study only
15.785,-87.596,This study only
15.891,-87.633,This study only
15.822,-87.578,This study only
15.822,-87.595,This study only
16.404,-86.399,This study only
16.401,-86.399,This study only
16.418,-85.944,This study only
16.455,-85.863,This study only
16.089,-86.889,This study only
16.119,-86.902,This study only
16.098,-86.909,This study only
16.093,-86.914,This study only
16.11,-86.942,This study only
16.3,120.456,This study only
16.215,120.248,This study only
16.353,120.346,This study only
16.372,120.2,This study only
16.25,119.894,This study only
19.95,110.583,This study only
19.95,110.583,This study only
19.95,110.583,This study only
25.517,119.783,This study only
25.517,119.783,This study only
25.517,119.783,This study only
27.278,120.299,This study only
27.266,120.203,This study only
-20.183,34.75,This study only
11.489,79.765,This study only
11.489,79.765,This study only
11.489,79.765,This study only
11.489,79.765,This study only
11.489,79.765,This study only
11.489,79.765,This study only
11.49,79.778,This study only
11.49,79.778,This study only
11.49,79.778,This study only
11.49,79.778,This study only
11.49,79.778,This study only
11.49,79.778,This study only
11.49,79.778,This study only
11.49,79.778,This study only
11.49,79.778,This study only
11.49,79.778,This study only
11.49,79.778,This study only
13.814,121.448,This study only
13.813,121.452,This study only
9.89,106.675,This study only
9.89,106.675,This study only
9.89,106.675,This study only
9.89,106.675,This study only
9.89,106.675,This study only
9.89,106.675,This study only
9.89,106.675,This study only
9.89,106.675,This study only
9.89,106.675,This study only
9.89,106.675,This study only
9.89,106.675,This study only
9.89,106.675,This study only
9.89,106.675,This study only
-10.087,123.748,This study only
-10.087,123.748,This study only
-10.087,123.748,This study only
-10.087,123.748,This study only
-10.087,123.748,This study only
-10.087,123.748,This study only
-10.087,123.748,This study only
-10.087,123.748,This study only
-10.087,123.748,This study only
-10.087,123.748,This study only
-10.087,123.748,This study only
-10.087,123.748,This study only
16.315,120.01,This study only
16.202,119.988,This study only
16.32,120.002,This study only
16.371,119.964,This study only
11.719,122.39,This study only
11.719,122.391,This study only
16.243,119.93,This study only
10.201,124.166,This study only
10.088,124.119,This study only
15.494,119.923,This study only
9.543,138.092,This study only
9.556,138.178,This study only
9.514,138.148,This study only
9.553,138.01,This study only
9.588,138.127,This study only
7.353,134.539,This study only
7.383,134.511,This study only
7.58,134.632,This study only
22.519,114.024,This study only
22.519,114.024,This study only
22.519,114.024,This study only
22.519,114.024,This study only
22.519,114.024,This study only
22.519,114.024,This study only
4.851,100.612,This study only
4.86,100.616,This study only
22.519,114.024,This study only
22.519,114.024,This study only
22.519,114.024,This study only
22.519,114.024,This study only
22.721,113.765,This study only
22.721,113.765,This study only
22.721,113.765,This study only
24.393,117.903,This study only
19.883,110.617,This study only
21.467,109.717,This study only
21.467,109.717,This study only
21.467,109.717,This study only
21.467,109.717,This study only
21.467,109.717,This study only
21.467,109.717,This study only
22.519,114.024,This study only
25.135,121.459,This study only
23.934,120.314,This study only
23.934,120.314,This study only
23.119,120.089,This study only
22.502,114.031,This study only
22.502,114.031,This study only
22.502,114.031,This study only
22.502,114.031,This study only
22.502,114.031,This study only
22.502,114.031,This study only
22.502,114.031,This study only
22.502,114.031,This study only
22.502,114.031,This study only
22.502,114.031,This study only
22.502,114.031,This study only
22.502,114.031,This study only
22.502,114.031,This study only
22.502,114.031,This study only
22.502,114.031,This study only
22.502,114.031,This study only
-8.394,114.627,This study only
-8.396,114.629,This study only
-8.394,114.632,This study only
-8.392,114.627,This study only
-8.394,114.631,This study only
-8.394,114.629,This study only
26.183,127.667,This study only
-7.66,109.03,This study only
4.833,100.583,This study only
4.833,100.6,This study only
6.213,102.179,This study only
20.953,110.176,This study only
21.003,110.198,This study only
20.979,110.178,This study only
20.909,110.177,This study only
11.766,75.478,This study only
11.767,75.486,This study only
11.763,75.515,This study only
-32.875,151.75,This study only
-33.5,151.5,This study only
12.183,102.567,This study only
12.183,102.567,This study only
12.183,102.567,This study only
12.183,102.567,This study only
13.057,100.094,This study only
13.058,100.09,This study only
8.825,105.192,This study only
8.834,105.244,This study only
8.832,105.216,This study only
-5.551,105.075,This study only
-5.537,105.146,This study only
-5.707,105.266,This study only
-4.234,119.603,This study only
-0.008,103.809,This study only
-0.008,103.809,This study only
-0.008,103.809,This study only
-0.008,103.809,This study only
-0.008,103.809,This study only
-0.008,103.809,This study only
-27.401,153.136,This study only
-27.401,153.136,This study only
11.068,122.957,This study only
11.824,122.146,This study only
-29.8,31.05,This study only
9.813,118.755,This study only
9.835,118.744,This study only
9.814,118.763,This study only
1.284,-78.906,This study only
0.611,-80.016,This study only
0.362,-80.038,This study only
-0.635,-80.419,This study only
23.62,58.481,This study only
8.709,104.821,This study only
8.709,104.82,This study only
8.708,104.82,This study only
-13.553,48.452,This study only
-13.574,48.445,This study only
-13.561,48.461,This study only
27.86,-97.08,This study only
27.86,-97.08,This study only
-2.393,104.76,This study only
-2.384,104.789,This study only
-2.368,104.81,This study only
-2.346,104.833,This study only
-2.315,104.843,This study only
11.743,122.387,This study only
11.743,122.387,This study only
10.793,122.706,This study only
10.793,122.706,This study only
10.762,122.624,This study only
10.838,122.784,This study only
24.483,124.217,This study only
4.867,-52.317,This study only
4.867,-52.317,This study only
5.425,-52.917,This study only
20.483,86.69,This study only
20.483,86.688,This study only
20.48,86.726,This study only
20.479,86.728,This study only
20.382,86.735,This study only
20.379,86.734,This study only
-20.717,116.617,This study only
-20.333,118.617,This study only
-22.317,114.117,This study only
-20.717,116.617,This study only
-20.333,118.617,This study only
-21.967,113.95,This study only
-5.817,110.45,This study only
-5.817,110.45,This study only
-5.817,110.45,This study only
11.8,122.2,This study only
11.8,122.2,This study only
11.8,122.2,This study only
11.8,122.2,This study only
24.483,124.217,This study only
24.483,124.217,This study only
24.483,124.217,This study only
24.483,124.217,This study only
19.61,110.806,This study only
19.952,110.578,This study only
18.248,109.608,This study only
18.43,109.982,This study only
19.909,109.987,This study only
19.767,109.256,This study only
19.855,109.55,This study only
4.128,98.527,This study only
4.128,98.527,This study only
4.128,98.527,This study only
4.128,98.527,This study only
4.128,98.527,This study only
